Business Date,Order ID,Location,Channel,Menu Item Name,Category,Quantity,Unit Price,Gross Sales,Discounts,Refunds,Net Sales,Sales Tax
2026-07-21,ORD-1444,Main Dining Room,Dine In,Tequila Sunrise,Liquor,2,10.99,21.98,0.0,0,21.98,1.81
2026-07-21,ORD-1445,Main Dining Room,Dine In,Fried Mozzarella,Dairy,4,10.99,43.96,2.2,0,41.76,3.45
2026-07-21,ORD-1446,Main Dining Room,Dine In,Bottled Water,Beverage,2,2.5,5.0,0.0,0,5.0,0.41
2026-07-21,ORD-1447,Main Dining Room,Dine In,House Margarita,Liquor,3,11.99,35.97,1.8,0,34.17,2.82
2026-07-21,ORD-1448,Main Dining Room,Dine In,Garden Salad,Produce,3,10.99,32.97,0.0,0,32.97,2.72
2026-07-21,ORD-1449,Main Dining Room,Dine In,Chicken Basket,Frozen Goods,4,15.99,63.96,0.0,0,63.96,5.28
2026-07-21,ORD-1450,Main Dining Room,Dine In,Chips and Queso,Misc,1,9.99,9.99,0.0,0,9.99,0.82
2026-07-21,ORD-1451,Main Dining Room,Dine In,Steak Sandwich,Dry Goods,3,17.99,53.97,0.0,0,53.97,4.45
2026-07-21,ORD-1452,Main Dining Room,Dine In,Fish Tacos,Frozen Goods,3,15.99,47.97,0.0,0,47.97,3.96
2026-07-21,ORD-1453,Main Dining Room,Dine In,Garden Salad,Produce,2,10.99,21.98,1.1,0,20.88,1.72
2026-07-21,ORD-1454,Main Dining Room,Dine In,House Rum Punch,Liquor,3,11.99,35.97,0.0,0,35.97,2.97
2026-07-21,ORD-1455,Main Dining Room,Dine In,Fried Mozzarella,Dairy,1,10.99,10.99,0.0,0,10.99,0.91
2026-07-21,ORD-1456,Main Dining Room,Dine In,Bourbon Smash,Liquor,4,12.99,51.96,2.6,0,49.36,4.07
2026-07-21,ORD-1457,Main Dining Room,Dine In,Buffalo Wings,Frozen Goods,2,16.99,33.98,1.7,0,32.28,2.66
2026-07-21,ORD-1458,Main Dining Room,Dine In,Loaded Fries,Dairy,3,10.99,32.97,0.0,0,32.97,2.72
2026-07-21,ORD-1459,Main Dining Room,Dine In,Fried Mozzarella,Dairy,3,10.99,32.97,1.65,0,31.32,2.58
2026-07-21,ORD-1460,Main Dining Room,Dine In,Bottled Water,Beverage,1,2.5,2.5,0.12,0,2.38,0.2
2026-07-21,ORD-1461,Main Dining Room,Dine In,Loaded Fries,Dairy,1,10.99,10.99,0.0,0,10.99,0.91
